;species;subsp;lat;lon;collectionCode;year;basis
8290;Crax fasciolata;;-9.406049;-50.013243;EBIRD;2018;SibBr
8291;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8292;Crax fasciolata;;-9.633216;-55.939326;EBIRD;2017;SibBr
8293;Crax fasciolata;;-18.298986;-52.98841;EBIRD;2018;SibBr
8294;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8295;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8296;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8297;Crax fasciolata;;-19.949873;-55.816641;EBIRD;1988;SibBr
8298;Crax fasciolata;;-16.775452;-56.850471;EBIRD;2001;SibBr
8299;Crax fasciolata;;-10.734731;-49.856712;EBIRD;2017;SibBr
8300;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8301;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
8302;Crax fasciolata;;-9.597261;-55.931108;EBIRD;1998;SibBr
8303;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8304;Crax fasciolata;;-9.97911;-50.031355;EBIRD;2015;SibBr
8305;Crax fasciolata;;-9.597261;-55.931108;EBIRD;1999;SibBr
8306;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8307;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2013;SibBr
8308;Crax fasciolata;;-16.758105;-56.876318;EBIRD;2016;SibBr
8309;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2012;SibBr
8310;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2014;SibBr
8311;Crax fasciolata;;-16.674178;-56.759896;EBIRD;2017;SibBr
8312;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
8313;Crax fasciolata;;-22.816902;-49.236689;EBIRD;2018;SibBr
8314;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2016;SibBr
8315;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8316;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2001;SibBr
8317;Crax fasciolata;;-9.597261;-55.931108;EBIRD;1999;SibBr
8318;Crax fasciolata;;-20.227087;-55.91599;EBIRD;2009;SibBr
8319;Crax fasciolata;;-17.331064;-56.594948;EBIRD;2017;SibBr
8320;Crax fasciolata;;-17.365295;-56.774593;EBIRD;2018;SibBr
8321;Crax fasciolata;;-16.606251;-56.721581;EBIRD;2012;SibBr
8322;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2016;SibBr
8323;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2002;SibBr
8324;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2018;SibBr
8325;Crax fasciolata;;-16.37842;-56.620785;EBIRD;2018;SibBr
8326;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2016;SibBr
8327;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2015;SibBr
8328;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2016;SibBr
8329;Crax fasciolata;;-9.614595;-55.93222;EBIRD;2016;SibBr
8330;Crax fasciolata;;-18.977037;-49.461114;EBIRD;2017;SibBr
8331;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2016;SibBr
8332;Crax fasciolata;;-5.556118;-50.51564;EBIRD;2008;SibBr
8333;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2013;SibBr
8334;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2017;SibBr
8335;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2012;SibBr
8336;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2014;SibBr
8337;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2018;SibBr
8338;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2015;SibBr
8339;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8340;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8341;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2012;SibBr
8342;Crax fasciolata;;-16.84315;-56.839428;EBIRD;2016;SibBr
8343;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8344;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2016;SibBr
8345;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2012;SibBr
8346;Crax fasciolata;;-16.345982;-55.863043;EBIRD;2013;SibBr
8347;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2017;SibBr
8348;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8349;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2010;SibBr
8350;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2014;SibBr
8351;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2013;SibBr
8352;Crax fasciolata;;-17.205633;-56.919749;EBIRD;2017;SibBr
8353;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2016;SibBr
8354;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8355;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8356;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2018;SibBr
8357;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8358;Crax fasciolata;;-6.044786;-50.092886;EBIRD;2017;SibBr
8359;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2017;SibBr
8360;Crax fasciolata;;-20.448956;-54.694732;EBIRD;2017;SibBr
8361;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8362;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2016;SibBr
8363;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2018;SibBr
8364;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2010;SibBr
8365;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8366;Crax fasciolata;;-17.270105;-56.888922;EBIRD;2017;SibBr
8367;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8368;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2012;SibBr
8369;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2016;SibBr
8370;Crax fasciolata;;-17.533158;-52.542758;EBIRD;2016;SibBr
8371;Crax fasciolata;;-16.756435;-56.853058;EBIRD;2017;SibBr
8372;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2018;SibBr
8373;Crax fasciolata;;-21.461326;-56.439662;EBIRD;2012;SibBr
8374;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8375;Crax fasciolata;;-17.362847;-56.773296;EBIRD;2018;SibBr
8376;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8377;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2003;SibBr
8378;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2005;SibBr
8379;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2010;SibBr
8380;Crax fasciolata;;-19.13571084;-51.44955095;NA;2018;SibBr
8381;Crax fasciolata;;-16.905063;-56.849655;EBIRD;2018;SibBr
8382;Crax fasciolata;;-17.354896;-56.771571;EBIRD;2017;SibBr
8383;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8384;Crax fasciolata;;-9.633216;-55.939326;EBIRD;2006;SibBr
8385;Crax fasciolata;;-19.25696;-55.786518;EBIRD;2015;SibBr
8386;Crax fasciolata;;-16.619621;-56.734699;EBIRD;2018;SibBr
8387;Crax fasciolata;;-9.60079;-55.922843;EBIRD;2016;SibBr
8388;Crax fasciolata;;-16.410007;-56.673505;EBIRD;2017;SibBr
8389;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8390;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2005;SibBr
8391;Crax fasciolata;;-6.060715;-50.06077;EBIRD;2017;SibBr
8392;Crax fasciolata;;-9.415323;-49.968454;EBIRD;2017;SibBr
8393;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8394;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8395;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2014;SibBr
8396;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2015;SibBr
8397;Crax fasciolata;;-16.784207;-56.844017;EBIRD;1999;SibBr
8398;Crax fasciolata;;-17.123689;-56.945711;EBIRD;2018;SibBr
8399;Crax fasciolata;;-16.748323;-56.857704;EBIRD;2014;SibBr
8400;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8401;Crax fasciolata;;-9.732548;-50.325253;EBIRD;2014;SibBr
8402;Crax fasciolata;;-16.378457;-56.621037;EBIRD;2017;SibBr
8403;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2017;SibBr
8404;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2018;SibBr
8405;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8406;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2017;SibBr
8407;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2010;SibBr
8408;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2009;SibBr
8409;Crax fasciolata;;-16.522537;-56.675832;EBIRD;2012;SibBr
8410;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8411;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2017;SibBr
8412;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2006;SibBr
8413;Crax fasciolata;;-20.085772;-56.615379;EBIRD;2017;SibBr
8414;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2011;SibBr
8415;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
8416;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8417;Crax fasciolata;;-9.56726;-55.91426;EBIRD;2012;SibBr
8418;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2017;SibBr
8419;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8420;Crax fasciolata;;-17.123689;-56.945711;EBIRD;2018;SibBr
8421;Crax fasciolata;;-16.748592;-56.864165;EBIRD;2017;SibBr
8422;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2018;SibBr
8423;Crax fasciolata;;-6.044786;-50.092886;EBIRD;2017;SibBr
8424;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2010;SibBr
8425;Crax fasciolata;;-17.367816;-56.775063;EBIRD;2018;SibBr
8426;Crax fasciolata;;-20.537921;-56.713118;EBIRD;2017;SibBr
8427;Crax fasciolata;;-9.926295;-56.308767;EBIRD;2017;SibBr
8428;Crax fasciolata;;-17.632346;-53.358806;EBIRD;2018;SibBr
8429;Crax fasciolata;;-16.895862;-56.608054;EBIRD;2016;SibBr
8430;Crax fasciolata;;-17.774769;-53.160034;EBIRD;2018;SibBr
8431;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2018;SibBr
8432;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8433;Crax fasciolata;;-19.549963;-56.533402;EBIRD;2003;SibBr
8434;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8435;Crax fasciolata;;-9.566694;-55.913938;EBIRD;2016;SibBr
8436;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8437;Crax fasciolata;;-5.965007;-50.364734;EBIRD;2016;SibBr
8438;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2016;SibBr
8439;Crax fasciolata;;-19.629047;-47.014167;EBIRD;2009;SibBr
8440;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2007;SibBr
8441;Crax fasciolata;;-16.748294;-56.857647;EBIRD;2017;SibBr
8442;Crax fasciolata;;-9.597546;-55.931377;EBIRD;2018;SibBr
8443;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8444;Crax fasciolata;;-9.28799;-49.959447;EBIRD;2017;SibBr
8445;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8446;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8447;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8448;Crax fasciolata;;-13.673889;-49.114167;EBIRD;2011;SibBr
8449;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8450;Crax fasciolata;;-9.598707;-55.936734;EBIRD;2015;SibBr
8451;Crax fasciolata;;-16.345982;-55.863043;EBIRD;2017;SibBr
8452;Crax fasciolata;;-16.50308;-56.74533;EBIRD;2015;SibBr
8453;Crax fasciolata;;-9.45;-55.9;Bird sounds;2005;SibBr
8454;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2014;SibBr
8455;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2013;SibBr
8456;Crax fasciolata;;-8.95;-54.9;birdsMZUSP;1955;SibBr
8457;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8458;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8459;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2016;SibBr
8460;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2012;SibBr
8461;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8462;Crax fasciolata;;-19.25696;-55.786518;EBIRD;2009;SibBr
8463;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2015;SibBr
8464;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8465;Crax fasciolata;;-9.418936;-50.000203;EBIRD;2017;SibBr
8466;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2017;SibBr
8467;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8468;Crax fasciolata;;-15.732914;-47.917728;EBIRD;2017;SibBr
8469;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2013;SibBr
8470;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2017;SibBr
8471;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8472;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8473;Crax fasciolata;;-16.6553647;-54.14152012;NA;2013;SibBr
8474;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8475;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2018;SibBr
8476;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2016;SibBr
8477;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2017;SibBr
8478;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2015;SibBr
8479;Crax fasciolata;;-9.614595;-55.93222;EBIRD;2018;SibBr
8480;Crax fasciolata;;-16.378215;-56.613229;EBIRD;2018;SibBr
8481;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8482;Crax fasciolata;;-16.291624;-56.582956;EBIRD;2013;SibBr
8483;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8484;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8485;Crax fasciolata;;-9.784376;-55.741994;EBIRD;2012;SibBr
8486;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2018;SibBr
8487;Crax fasciolata;;-9.765228;-56.03096;EBIRD;2017;SibBr
8488;Crax fasciolata;;-9.585652;-55.919844;EBIRD;2017;SibBr
8489;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2014;SibBr
8490;Crax fasciolata;;-9.573283;-55.921451;EBIRD;2018;SibBr
8491;Crax fasciolata;;-19.012949;-57.641444;EBIRD;1994;SibBr
8492;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2017;SibBr
8493;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8494;Crax fasciolata;;-17.308429;-56.731339;EBIRD;2015;SibBr
8495;Crax fasciolata;;-17.344631;-56.779747;EBIRD;1988;SibBr
8496;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2010;SibBr
8497;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8498;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2018;SibBr
8499;Crax fasciolata;;-17.102998;-56.942533;EBIRD;2016;SibBr
8500;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2007;SibBr
8501;Crax fasciolata;;-6.064327;-50.059379;EBIRD;2015;SibBr
8502;Crax fasciolata;;-19.549963;-56.533402;EBIRD;2003;SibBr
8503;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8504;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2016;SibBr
8505;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2016;SibBr
8506;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8507;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8508;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2016;SibBr
8509;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2015;SibBr
8510;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2017;SibBr
8511;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2012;SibBr
8512;Crax fasciolata;;-21.419435;-56.393538;EBIRD;2018;SibBr
8513;Crax fasciolata;;-19.578031;-56.150607;EBIRD;2014;SibBr
8514;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2018;SibBr
8515;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8516;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2018;SibBr
8517;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
8518;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2018;SibBr
8519;Crax fasciolata;;-18.667662;-52.623038;EBIRD;2018;SibBr
8520;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2014;SibBr
8521;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2015;SibBr
8522;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8523;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2018;SibBr
8524;Crax fasciolata;;-21.472522;-56.438992;EBIRD;2018;SibBr
8525;Crax fasciolata;;-16.445634;-51.120071;Bird sounds;2011;SibBr
8526;Crax fasciolata;;-9.307492;-49.961185;EBIRD;2018;SibBr
8527;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8528;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2014;SibBr
8529;Crax fasciolata;;-9.246651;-55.987959;EBIRD;2015;SibBr
8530;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8531;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2018;SibBr
8532;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2018;SibBr
8533;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2016;SibBr
8534;Crax fasciolata;;-19.075766;-56.916983;EBIRD;2007;SibBr
8535;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2015;SibBr
8536;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2011;SibBr
8537;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8538;Crax fasciolata;;-10.734731;-49.856712;EBIRD;2017;SibBr
8539;Crax fasciolata;;-16.504431;-56.675203;EBIRD;2016;SibBr
8540;Crax fasciolata;;-17.331064;-56.594948;EBIRD;2015;SibBr
8541;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8542;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2018;SibBr
8543;Crax fasciolata;;-9.598707;-55.936734;EBIRD;2015;SibBr
8544;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8545;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8546;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8547;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2017;SibBr
8548;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
8549;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2001;SibBr
8550;Crax fasciolata;;-9.597704;-55.932148;EBIRD;2018;SibBr
8551;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2015;SibBr
8552;Crax fasciolata;;-6.174518;-50.349462;EBIRD;2017;SibBr
8553;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2013;SibBr
8554;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8555;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2015;SibBr
8556;Crax fasciolata;;-9.538132;-55.903233;EBIRD;2011;SibBr
8557;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2003;SibBr
8558;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2018;SibBr
8559;Crax fasciolata;;-17.326052;-56.801023;EBIRD;2016;SibBr
8560;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2015;SibBr
8561;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2015;SibBr
8562;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2018;SibBr
8563;Crax fasciolata;;-16.510347;-56.70872;EBIRD;2017;SibBr
8564;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2013;SibBr
8565;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8566;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2017;SibBr
8567;Crax fasciolata;;-17.102716;-56.943046;EBIRD;2018;SibBr
8568;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2018;SibBr
8569;Crax fasciolata;;-16.428058;-51.141282;EBIRD;2016;SibBr
8570;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8571;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2018;SibBr
8573;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2017;SibBr
8574;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2017;SibBr
8575;Crax fasciolata;;-16.748095;-56.857471;EBIRD;1995;SibBr
8576;Crax fasciolata;;-6.060715;-50.06077;EBIRD;2018;SibBr
8577;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8578;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2015;SibBr
8579;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2018;SibBr
8580;Crax fasciolata;;-18.260979;-52.888398;EBIRD;2005;SibBr
8581;Crax fasciolata;;-16.52717;-56.756165;EBIRD;2015;SibBr
8582;Crax fasciolata;;-16.620696;-56.735313;EBIRD;2000;SibBr
8583;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2013;SibBr
8584;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2016;SibBr
8585;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2016;SibBr
8586;Crax fasciolata;;-10.10298;-48.435137;EBIRD;2014;SibBr
8587;Crax fasciolata;;-20.067414;-56.165993;EBIRD;2018;SibBr
8588;Crax fasciolata;;-17.299221;-56.838127;EBIRD;2017;SibBr
8589;Crax fasciolata;;-17.321896;-56.693573;EBIRD;2018;SibBr
8590;Crax fasciolata;;-16.350074;-56.644773;EBIRD;2018;SibBr
8591;Crax fasciolata;;-20.085772;-56.615379;EBIRD;2017;SibBr
8592;Crax fasciolata;;-16.748592;-56.864165;EBIRD;2017;SibBr
8593;Crax fasciolata;;-17.306133;-56.716554;EBIRD;2016;SibBr
8594;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8595;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2009;SibBr
8596;Crax fasciolata;;-17.40896;-56.832447;EBIRD;2017;SibBr
8597;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2013;SibBr
8598;Crax fasciolata;;-16.51224;-56.711769;EBIRD;2017;SibBr
8599;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2015;SibBr
8600;Crax fasciolata;;-20.313228;-46.527598;EBIRD;2018;SibBr
8601;Crax fasciolata;;-17.363283;-56.778011;EBIRD;2015;SibBr
8602;Crax fasciolata;;-14.272337;-47.954569;EBIRD;2016;SibBr
8603;Crax fasciolata;;-17.205633;-56.919749;EBIRD;2017;SibBr
8604;Crax fasciolata;;-16.422514;-56.670161;EBIRD;2018;SibBr
8605;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8606;Crax fasciolata;;-15.475922;-52.202805;EBIRD;2016;SibBr
8607;Crax fasciolata;;-9.5981;-55.932;Bird sounds;2011;SibBr
8608;Crax fasciolata;;-9.60079;-55.922843;EBIRD;2015;SibBr
8609;Crax fasciolata;;-21.115632;-56.515137;EBIRD;2015;SibBr
8610;Crax fasciolata;;-6.156548;-50.590142;EBIRD;2015;SibBr
8611;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8612;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2016;SibBr
8613;Crax fasciolata;;-17.326052;-56.801023;EBIRD;2016;SibBr
8614;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
8615;Crax fasciolata;;-9.585652;-55.919844;EBIRD;2017;SibBr
8616;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2018;SibBr
8617;Crax fasciolata;;-9.601807;-55.935712;EBIRD;2012;SibBr
8618;Crax fasciolata;;-9.979333;-50.036545;EBIRD;2017;SibBr
8619;Crax fasciolata;;-16.748095;-56.857471;EBIRD;2013;SibBr
8620;Crax fasciolata;;-16.784207;-56.844017;EBIRD;2018;SibBr
8621;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2010;SibBr
8622;Crax fasciolata;;-17.279227;-56.699098;EBIRD;2016;SibBr
8623;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2017;SibBr
8624;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8625;Crax fasciolata;;-17.314949;-56.718257;EBIRD;2018;SibBr
8626;Crax fasciolata;;-16.503078;-56.745334;EBIRD;2017;SibBr
8627;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8628;Crax fasciolata;;-19.012266;-46.827693;EBIRD;2018;SibBr
8629;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8630;Crax fasciolata;;-19.952643;-56.304408;EBIRD;2005;SibBr
8631;Crax fasciolata;;-16.345982;-55.863043;EBIRD;2013;SibBr
8632;Crax fasciolata;;-17.364524;-56.775112;EBIRD;2017;SibBr
8633;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2013;SibBr
8634;Crax fasciolata;;-18.252828;-53.343258;EBIRD;2015;SibBr
8635;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2017;SibBr
8636;Crax fasciolata;;-16.758115;-56.877233;EBIRD;2018;SibBr
8637;Crax fasciolata;;-16.378611;-56.620833;EBIRD;2014;SibBr
8638;Crax fasciolata;;-20.09562;-55.964846;EBIRD;2018;SibBr
8639;Crax fasciolata;;-17.282628;-56.698809;EBIRD;2017;SibBr
8640;Crax fasciolata;;-12.240614;-48.391848;Orn;1934;SibBr
8642;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2011;SibBr
8643;Crax fasciolata;;-16.456923;-56.69135;EBIRD;2017;SibBr
8644;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8645;Crax fasciolata;;-16.748174;-56.857718;EBIRD;2018;SibBr
8646;Crax fasciolata;;-16.366612;-56.29774;EBIRD;2017;SibBr
8647;Crax fasciolata;;-9.597526;-55.931482;EBIRD;2015;SibBr
8648;Crax fasciolata;;-9.597261;-55.931108;EBIRD;2014;SibBr
8649;Crax fasciolata;;-17.11743;-56.929161;EBIRD;2018;SibBr
